date,equity,cash,peak,drawdown,daily_return
2024-01-16,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-01-17,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-01-18,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-01-19,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-01-23,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-01-24,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-01-25,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-01-29,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-01-30,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-01-31,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-02-01,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-02-02,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-02-05,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-02-06,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-02-07,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-02-08,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-02-09,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-02-12,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-02-13,24351618.147249687,24351618.147249687,28498345.23826145,-0.14550764461385038,-0.12289719032742707
2024-02-14,26533895.746231634,1107484.4862371273,28498345.23826145,-0.06893205467215603,0.08961530136462059
2024-02-15,27683524.53071898,27683524.53071898,28498345.23826145,-0.02859186035996594,0.0433267996332809
2024-02-16,27683524.53071898,27683524.53071898,28498345.23826145,-0.02859186035996594,0.0
2024-02-19,27683524.53071898,27683524.53071898,28498345.23826145,-0.02859186035996594,0.0
2024-02-20,27683524.53071898,27683524.53071898,28498345.23826145,-0.02859186035996594,0.0
2024-02-21,27683524.53071898,27683524.53071898,28498345.23826145,-0.02859186035996594,0.0
2024-02-22,27683524.53071898,27683524.53071898,28498345.23826145,-0.02859186035996594,0.0
2024-02-23,27683524.53071898,27683524.53071898,28498345.23826145,-0.02859186035996594,0.0
2024-02-26,27683524.53071898,27683524.53071898,28498345.23826145,-0.02859186035996594,0.0
2024-02-27,27683524.53071898,27683524.53071898,28498345.23826145,-0.02859186035996594,0.0
2024-02-28,27683524.53071898,27683524.53071898,28498345.23826145,-0.02859186035996594,0.0
2024-02-29,27674651.30706753,74.11529506742954,28498345.23826145,-0.028903219618802378,-0.0003205236255811039
2024-03-01,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.030584248866858177
2024-03-04,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-05,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-06,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-07,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-11,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-12,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-13,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-14,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-15,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-18,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-19,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-20,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-21,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-22,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-26,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-27,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-03-28,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-01,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-02,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-03,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-04,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-05,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-08,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-09,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-10,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-12,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-15,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-16,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-18,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-19,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-22,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-23,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-24,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
2024-04-25,28521059.729946405,28521059.729946405,28521059.729946405,0.0,0.0
